scorer,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000,DeepCut_resnet50_leech_checkerboardAug16shuffle1_50000
bodyparts,head,head,head,neck,neck,neck,mid,mid,mid,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2962,230.0808572769165,457.4510235786438,0.9915032386779785,260.098332002759,436.1165476292372,0.9999991655349731,248.0651183128357,439.94570207595825,0.9999996423721313,233.51136875152588,448.92750000953674,0.9999954700469971
2963,230.20634174346924,457.42194867134094,0.9967306852340698,260.1239956840873,436.8165453672409,0.9999985694885254,247.61434030532837,439.630779504776,0.9999998807907104,233.35967922210693,447.7920460700989,0.9999874830245972
2964,230.05156326293945,457.3891353607178,0.9920153617858887,259.2974259853363,435.6837748289108,0.9999990463256836,247.23889422416687,439.62102699279785,0.9999998807907104,232.26613807678223,448.15209913253784,0.9999959468841553
2965,227.24838209152222,458.3481538295746,0.9945746064186096,258.9966119527817,436.40591511130333,0.9999983310699463,246.58728170394897,439.93620252609253,0.9999998807907104,232.0905680656433,448.01601243019104,0.9999955892562866
2966,229.19846546649933,457.4091019630432,0.9910157918930054,258.18894696235657,437.24352502822876,0.9999974966049194,246.4200530052185,439.83229207992554,0.9999998807907104,231.50756192207336,447.65696144104004,0.9999943971633911
2967,229.68041968345642,457.2964811325073,0.9944618344306946,256.31576919555664,438.3028917312622,0.9999969005584717,246.23710656166077,439.6582372188568,1.0,232.3445601463318,447.29843854904175,0.9999904632568359
2968,229.95127773284912,456.6649007797241,0.9969727993011475,255.90018892288208,438.43400382995605,0.9999924898147583,245.7038139104843,440.141969203949,0.9999998807907104,232.95725440979004,447.4815788269043,0.9999760389328003
2969,230.10725855827332,456.37625432014465,0.9978927969932556,256.17681312561035,439.509884595871,0.9999850988388062,245.26814985275269,439.8469181060791,1.0,233.2296872138977,447.1182179450989,0.9999545812606812
2970,230.2279679775238,456.5207872390747,0.9958813190460205,255.60640144348145,438.75247740745544,0.9999916553497314,244.3250069618225,439.9853448867798,0.9999998807907104,232.33935260772705,447.1606831550598,0.9999727010726929
2971,230.64035272598267,456.46496868133545,0.9948798418045044,255.17205834388733,438.41536688804626,0.9999891519546509,243.56899705529213,439.95748805999756,0.9999998807907104,232.94136905670166,446.9456424713135,0.9999485015869141
2972,230.52558708190918,455.255615234375,0.9969547986984253,251.40205717086792,440.0425329208374,0.9999902248382568,242.58965456485748,440.0873899459839,0.9999998807907104,233.3678116798401,445.97027492523193,0.9998672008514404
2973,230.32229804992676,455.2586245536804,0.9945462942123413,251.69649934768677,439.8024933338165,0.9999872446060181,242.99117386341095,440.4325041770935,1.0,233.0033302307129,446.35002040863037,0.9999254941940308
2974,229.7774031162262,455.188729763031,0.9926018118858337,251.53385972976685,439.6716959476471,0.999972939491272,242.15337002277374,440.23424100875854,1.0,233.61395597457886,445.85813570022583,0.9998821020126343
2975,229.77750146389008,455.1338562965393,0.9970609545707703,251.260910987854,439.9684956073761,0.9999858140945435,241.78509426116943,440.158305644989,0.9999998807907104,233.5007095336914,445.7279191017151,0.999782383441925
2976,229.7861144542694,455.2390627861023,0.9977186918258667,250.73462772369385,440.238169670105,0.9999731779098511,241.94588208198547,440.79699754714966,1.0,234.37679958343506,445.3445496559143,0.9997684359550476
2977,231.98396277427673,454.5613236427307,0.9905858635902405,248.47385931015015,441.9005455970764,0.9999920129776001,240.4613790512085,441.4653115272522,0.9999998807907104,233.73862552642822,445.48195028305054,0.9998718500137329
2978,232.26410007476807,454.86520433425903,0.975597083568573,248.19752311706543,441.7556195259094,0.9999881982803345,239.9995732307434,441.25344371795654,0.9999998807907104,233.50357246398926,445.1900143623352,0.999891996383667
2979,231.60361170768738,454.51627922058105,0.9815632104873657,248.39084100723267,442.7611060142517,0.9999822378158569,240.13132429122925,441.39820671081543,0.9999998807907104,233.51867723464966,445.3445701599121,0.9998430013656616
2980,231.9884283542633,454.1799039840698,0.9905301928520203,249.15172338485718,444.8233572244644,0.9999707937240601,240.35577082633972,441.6066851615906,1.0,233.85407161712646,444.94427728652954,0.9997861981391907
2981,232.2287197113037,454.1803894042969,0.9861910343170166,247.13083577156067,442.550030708313,0.9999825954437256,240.24302291870117,442.2242307662964,0.9999998807907104,233.89784574508667,444.91280221939087,0.999784529209137
2982,231.9814109802246,454.1198949813843,0.991491973400116,247.76511478424072,444.6581653356552,0.9999722242355347,240.0887348651886,442.20433282852173,0.9999998807907104,234.0623459815979,444.644428730011,0.9996683597564697
2983,230.13834285736084,455.7105689048767,0.9961755275726318,247.59953784942627,444.80997014045715,0.9999735355377197,239.82784414291382,443.0088996887207,0.9999998807907104,234.16001319885254,444.5920763015747,0.9995965361595154
2984,231.39125561714172,454.04456663131714,0.9986791014671326,247.17505812644958,445.01977360248566,0.9999856948852539,239.72258043289185,443.0983533859253,0.9999998807907104,235.3570098876953,441.960813999176,0.9989340901374817
2985,231.98671007156372,454.14590406417847,0.998035728931427,246.72736382484436,445.19096076488495,0.9999737739562988,239.08959341049194,443.3258399963379,0.9999998807907104,235.32415199279785,443.74086475372314,0.9993082284927368
2986,229.63422298431396,456.4874818325043,0.998641312122345,246.7318274974823,445.25314366817474,0.9999878406524658,239.35986328125,443.21258544921875,0.9999998807907104,236.57081413269043,442.14909172058105,0.9993657469749451
2987,229.31323623657227,456.11544251441956,0.9986574649810791,246.19882702827454,444.8721109032631,0.9999901056289673,239.33579778671265,443.6282157897949,0.9999998807907104,235.49913454055786,443.916054725647,0.9992433786392212
2988,231.86019849777222,453.6133828163147,0.9970581531524658,246.40829610824585,445.4887877702713,0.9999856948852539,238.84842157363892,443.5179581642151,0.9999998807907104,237.32799577713013,440.2153034210205,0.9993509650230408
2989,230.61283779144287,455.6197338104248,0.9924817681312561,246.04354691505432,445.66441106796265,0.9999866485595703,238.20553636550903,443.9174528121948,0.9999998807907104,235.68378734588623,443.681848526001,0.9993981122970581
2990,229.52631092071533,456.03519201278687,0.9974121451377869,245.1131021976471,446.0979220867157,0.9999914169311523,238.49422550201416,443.96692848205566,0.9999998807907104,238.67627096176147,442.0935502052307,0.998414158821106
2991,229.13379287719727,456.04048776626587,0.9974724650382996,245.09143769741058,446.5061249732971,0.9999897480010986,239.83465051651,442.64207649230957,0.9999997615814209,237.19010162353516,441.65917563438416,0.9978006482124329
2992,232.33129930496216,454.07223081588745,0.9971336126327515,244.1692644506693,446.0890808105469,0.9999932050704956,239.18765687942505,442.69324588775635,0.9999996423721313,235.9645185470581,442.07591581344604,0.9973725080490112
2993,229.94143295288086,455.8390522003174,0.9984924793243408,243.49885082244873,445.873015165329,0.9999940395355225,238.48554491996765,442.7431197166443,0.9999996423721313,236.02093601226807,444.15568923950195,0.9948452711105347
2994,230.72320365905762,455.9355273246765,0.9983013868331909,242.66981375217438,447.17363691329956,0.9999942779541016,238.28569293022156,442.7231922149658,0.9999996423721313,235.91380977630615,442.25224590301514,0.9981181621551514
2995,232.78562784194946,454.3705949783325,0.9991421699523926,241.95877623558044,447.3108217716217,0.9999933242797852,237.77899277210236,442.51140117645264,0.9999996423721313,236.25653839111328,441.740439414978,0.9984973669052124
2996,243.27255964279175,449.12854647636414,0.9988067150115967,242.2805963754654,448.08500146865845,0.9999967813491821,237.56766951084137,443.93884801864624,0.9999995231628418,235.9166717529297,441.417414188385,0.9987583160400391
2997,243.7275064587593,449.242130279541,0.999360978603363,242.16617500782013,446.84333658218384,0.9999957084655762,236.90315878391266,444.0085783004761,0.9999994039535522,235.63836431503296,442.7494206428528,0.9993267059326172
2998,243.7234991490841,449.7367959022522,0.9997054934501648,242.13429653644562,447.17490577697754,0.9999964237213135,236.96503138542175,444.12815284729004,0.9999991655349731,235.7751522064209,441.84696340560913,0.9995946288108826
2999,243.58289450407028,449.96330881118774,0.9997047781944275,242.06357634067535,447.40201234817505,0.9999963045120239,236.80343216657639,443.285382270813,0.9999995231628418,236.2952070236206,440.692675113678,0.9995220899581909
3000,243.60426610708237,450.31282913684845,0.9995439648628235,241.6725833415985,447.6781196594238,0.9999961853027344,236.20879870653152,443.67485332489014,0.9999992847442627,236.11303043365479,441.730206489563,0.9996920824050903
3001,243.850521504879,449.8146324157715,0.9992184638977051,241.25910234451294,447.7938857078552,0.9999945163726807,236.55118083953857,444.9208507537842,0.9999991655349731,236.79556274414062,441.67343187332153,0.999344527721405
3002,243.69003570079803,449.53309869766235,0.9993946552276611,241.3061044216156,448.2533266544342,0.9999946355819702,234.96073126792908,445.2075390815735,0.9999994039535522,236.1466464996338,441.55143880844116,0.9995960593223572
3003,243.37517595291138,449.4375419616699,0.9996225833892822,241.33195996284485,447.9326009750366,0.9999960660934448,234.83369839191437,444.9060502052307,0.9999994039535522,235.4780535697937,441.5952877998352,0.9996473789215088
3004,243.56560650467873,448.92385268211365,0.9995891451835632,241.30807733535767,448.3450303077698,0.9999970197677612,234.91896855831146,445.0321235656738,0.9999992847442627,235.84478902816772,441.63084602355957,0.999752938747406
3005,242.66373586654663,449.4242947101593,0.9995889067649841,240.2736418247223,448.0811085700989,0.999995231628418,234.60186004638672,444.9814176559448,0.9999992847442627,236.24324226379395,441.8436231613159,0.9997044205665588
3006,242.6008278131485,450.36747205257416,0.999589741230011,239.8088788986206,448.8142819404602,0.99998939037323,234.30649638175964,445.3243761062622,0.9999991655349731,235.81745529174805,441.4551372528076,0.9998596906661987
3007,243.10956913232803,450.0816721916199,0.9998419284820557,239.98169708251953,448.83515763282776,0.9999949932098389,234.66737115383148,445.0373158454895,0.9999992847442627,235.8249979019165,441.129234790802,0.9998273849487305
3008,243.2896916270256,450.6172626018524,0.9997853636741638,239.95335388183594,448.98363304138184,0.9999904632568359,234.1180008649826,445.2549386024475,0.9999995231628418,236.45238304138184,441.4301037788391,0.9998464584350586
3009,243.5902021229267,450.6973725557327,0.9998660087585449,239.69357633590698,449.39427638053894,0.9999880790710449,233.72346758842468,445.52110958099365,0.9999996423721313,235.49326944351196,441.47551584243774,0.9999256134033203
3010,243.19050931930542,450.54180109500885,0.9998810291290283,239.68004631996155,450.63683474063873,0.9999926090240479,234.09672582149506,445.8151035308838,0.9999997615814209,235.61501932144165,441.5513062477112,0.9999239444732666
3011,243.9385958723724,450.30716812610626,0.9999198913574219,238.87052249908447,449.76041054725647,0.9999887943267822,234.0984584093094,446.03559732437134,0.9999997615814209,235.62888479232788,442.2390389442444,0.9999431371688843
3012,243.68299686908722,451.2986872792244,0.9998966455459595,239.44387888908386,451.0634580254555,0.9999852180480957,233.6805295944214,446.48360681533813,0.9999997615814209,235.22954988479614,442.4906859397888,0.9999510049819946
3013,244.01658354327083,451.1811000108719,0.9999550580978394,239.75507855415344,451.03756016492844,0.9999845027923584,233.94201946258545,446.137722492218,0.9999997615814209,234.6339111328125,442.5077166557312,0.9999781847000122
3014,243.94235081225634,450.14516019821167,0.9998512268066406,238.481938123703,450.83589005470276,0.9999843835830688,232.69324111938477,445.66595232486725,0.9999997615814209,235.01145696640015,442.1184334754944,0.9999849796295166
3015,243.2497091293335,450.2634348869324,0.9999066591262817,239.04342579841614,451.41989701986313,0.9999814033508301,232.61459112167358,447.01962757110596,0.9999997615814209,234.4835648536682,441.7780146598816,0.9999881982803345
3016,242.86106550693512,450.26462185382843,0.9998955726623535,238.53325176239014,451.37511974573135,0.9999806880950928,232.65678548812866,446.4897241592407,0.9999997615814209,234.22734785079956,442.6397523880005,0.9999856948852539
3017,243.21663457155228,450.7596423625946,0.9999570846557617,238.30522513389587,451.5451890826225,0.9999852180480957,232.6199245452881,446.18991589546204,0.9999997615814209,234.79494619369507,442.32090044021606,0.9999892711639404
3018,243.2921034693718,451.14345395565033,0.9999549388885498,237.7552456855774,451.7620135694742,0.9999872446060181,231.2080352306366,446.75349521636963,0.9999997615814209,234.71303176879883,442.2067565917969,0.999987006187439
3019,242.73077630996704,450.7514100074768,0.9999555349349976,237.3032681941986,451.46899288892746,0.9999867677688599,231.17626953125,447.06109380722046,0.9999998807907104,235.07049798965454,442.70852613449097,0.9999845027923584
3020,242.08718347549438,451.5357621014118,0.9999773502349854,236.66440224647522,451.67617669701576,0.9999825954437256,230.4174575805664,446.96054887771606,0.9999997615814209,233.14505624771118,442.21204710006714,0.9999915361404419
3021,241.19976925849915,452.0389044843614,0.9999668598175049,236.58718079328537,452.38881918787956,0.9999827146530151,230.40029072761536,447.2777485847473,0.9999998807907104,233.6119523048401,442.7303891181946,0.9999929666519165
3022,241.3677682876587,452.4280636012554,0.999970555305481,236.11361830681562,452.240846991539,0.9999802112579346,229.85850703716278,447.24700355529785,0.9999998807907104,232.77333641052246,443.75041246414185,0.9999920129776001
3023,240.71474862098694,452.88356029987335,0.9999624490737915,235.59220597147942,452.5178521871567,0.9999867677688599,229.75390577316284,447.16052055358887,0.9999998807907104,233.43151998519897,443.09171199798584,0.999994158744812
3024,240.31559491157532,453.00656950473785,0.9999668598175049,235.45534890890121,452.23112082481384,0.999984860420227,229.02601659297943,446.7768363952637,0.9999998807907104,233.21869945526123,443.6257014274597,0.9999871253967285
3025,240.00140285491943,453.5910555124283,0.9999868869781494,236.0067044957541,451.79708187282085,0.9999850988388062,229.21173870563507,447.0384831428528,0.9999998807907104,230.7505385875702,443.2551531791687,0.9999909400939941
3026,240.17337465286255,453.2691354751587,0.9999706745147705,236.054215695709,451.85220317542553,0.9999804496765137,229.5481641292572,447.3532290458679,0.9999998807907104,231.13621163368225,443.3245782852173,0.9999933242797852
3027,240.1003806591034,452.93498265743256,0.999941349029541,234.1748752593994,452.1724625825882,0.9999855756759644,229.67273783683777,447.4528388977051,0.9999998807907104,231.62597107887268,442.9122591018677,0.9999946355819702
3028,239.5228991508484,453.1519080400467,0.9999591112136841,234.39001178741455,451.88584131002426,0.9999840259552002,229.19420969486237,447.03018140792847,0.9999998807907104,231.44438767433167,443.2895464897156,0.9999938011169434
3029,239.697820186615,452.9779340028763,0.9999372959136963,234.46901082992554,452.0070675443858,0.9999860525131226,229.18283700942993,447.36964750289917,0.9999998807907104,231.05827641487122,443.58648681640625,0.9999934434890747
3030,239.77673768997192,452.78861355781555,0.9999349117279053,234.2827925682068,452.52974009513855,0.9999884366989136,229.32267463207245,447.60677909851074,0.9999998807907104,231.62668633460999,443.5909786224365,0.9999924898147583
3031,239.91007804870605,453.3363206386566,0.9999316930770874,234.64174461364746,452.9439721107483,0.9999843835830688,229.60262632369995,448.2560260295868,1.0,232.07697248458862,443.16267108917236,0.9999948740005493
3032,239.34281015396118,453.17953884601593,0.9999489784240723,233.71810054779053,452.38326692581177,0.9999910593032837,229.33108115196228,447.9143075942993,1.0,231.6091752052307,442.9990921020508,0.9999910593032837
3033,239.46787357330322,452.8223353624344,0.99994957447052,234.7107129096985,452.4033434987068,0.999993085861206,229.34393656253815,448.23106360435486,1.0,231.32949686050415,443.09558057785034,0.9999902248382568
3034,239.26854133605957,453.42697978019714,0.9999059438705444,234.29805088043213,452.6664558649063,0.9999909400939941,229.138285279274,448.2295353412628,1.0,231.48212218284607,443.4764323234558,0.9999830722808838
3035,239.3388214111328,452.87044274806976,0.9999325275421143,234.06565141677856,452.2289301455021,0.9999923706054688,228.9705902338028,447.9961452484131,1.0,230.84310817718506,442.982590675354,0.9999814033508301
3036,239.24853897094727,453.22088730335236,0.9999023675918579,234.08585596084595,452.56772977113724,0.9999904632568359,228.8004897236824,448.3555703163147,1.0,230.5972797870636,443.08879709243774,0.9999899864196777
3037,239.1180601119995,453.34611308574677,0.9999160766601562,234.39632368087769,452.9171121120453,0.9999896287918091,228.80092191696167,448.54922008514404,1.0,230.1519250869751,442.71328830718994,0.9999914169311523
3038,239.0505313873291,453.8543325662613,0.9998917579650879,234.4937686920166,453.178914308548,0.9999872446060181,228.69297111034393,448.4740877151489,1.0,229.59290742874146,443.1930046081543,0.9999887943267822
3039,239.11959552764893,453.9633324146271,0.9999270439147949,233.94343900680542,452.91537368297577,0.9999912977218628,228.65059131383896,448.43408823013306,1.0,230.20622873306274,443.45734786987305,0.9999916553497314
3040,239.14537525177002,454.2460570335388,0.9998900890350342,233.91898345947266,453.43610537052155,0.9999940395355225,228.53336334228516,448.5405011177063,1.0,230.21470880508423,443.3769726753235,0.9999892711639404
3041,238.80870151519775,453.86584186553955,0.9998655319213867,233.31372594833374,453.2292596101761,0.9999946355819702,228.3217146396637,448.35084891319275,1.0,230.04070234298706,443.1768698692322,0.9999936819076538
3042,239.63681077957153,453.4513576030731,0.9999256134033203,233.7646360397339,453.0681811571121,0.9999945163726807,228.612302839756,448.4236373901367,1.0,230.25066709518433,442.83215856552124,0.9999948740005493
3043,239.11180067062378,453.41071712970734,0.9998918771743774,233.39617729187012,452.7836675643921,0.9999933242797852,228.4438754916191,447.97040939331055,1.0,230.37918281555176,442.6941137313843,0.9999947547912598
3044,239.2815022468567,453.0122969150543,0.9998960494995117,233.3535008430481,452.5339072942734,0.9999910593032837,228.38993015885353,448.44751811027527,0.9999998807907104,229.89890241622925,443.23878955841064,0.9999865293502808
3045,239.4286093711853,453.77958726882935,0.999782145023346,233.315523147583,452.825904071331,0.9999911785125732,228.56009417772293,448.1888575553894,1.0,230.00508427619934,442.78512477874756,0.9999935626983643
3046,239.33654737472534,454.0150897502899,0.9998664855957031,233.57087230682373,452.73266410827637,0.9999924898147583,228.6943906545639,448.6301522254944,1.0,229.68661093711853,442.9522981643677,0.9999922513961792
3047,239.3811674118042,453.99341320991516,0.9998531341552734,233.54275512695312,453.3022918701172,0.9999909400939941,228.49228101968765,448.50788474082947,1.0,230.55453276634216,442.987464427948,0.9999949932098389
3048,239.29747819900513,454.3622589111328,0.9998151659965515,233.49915838241577,453.33758556842804,0.999992847442627,228.43857496976852,449.0481195449829,1.0,230.71869707107544,443.34046602249146,0.9999933242797852
3049,238.62305068969727,453.29361963272095,0.9999419450759888,233.21169900894165,453.5060867071152,0.999997615814209,228.296256005764,448.94308400154114,1.0,231.37484407424927,444.79936027526855,0.9999508857727051
3050,238.72723865509033,453.28342962265015,0.99994957447052,233.13400793075562,453.1757435798645,0.9999979734420776,228.09545484930277,448.894216299057,1.0,230.8134207725525,443.9097647666931,0.9999856948852539
3051,238.96534156799316,453.267538189888,0.9999394416809082,232.79814052581787,452.91855454444885,0.9999969005584717,228.08664936572313,448.5589129924774,1.0,231.25094723701477,444.33064365386963,0.9999752044677734
3052,238.4195418357849,453.6706577539444,0.9998700618743896,232.58955669403076,453.07085740566254,0.999996542930603,228.14549864828587,448.76559472084045,1.0,231.8375222682953,443.0508460998535,0.9999871253967285
3053,238.3110876083374,453.1452888250351,0.9997538924217224,232.52921199798584,452.57284700870514,0.9999936819076538,228.26538518071175,448.7410843372345,1.0,231.80028462409973,443.440878868103,0.9999874830245972
3054,238.31892156600952,453.8758909702301,0.9999099969863892,233.14918041229248,452.893358707428,0.9999963045120239,227.99238658836111,448.6583819389343,1.0,231.3288130760193,443.5925016403198,0.9999881982803345
3055,238.19489526748657,453.68784749507904,0.9999176263809204,233.23065996170044,453.34753227233887,0.9999949932098389,228.13336017727852,448.98477387428284,1.0,231.20883345603943,443.6757950782776,0.9999880790710449
3056,238.04121494293213,454.4892156124115,0.9998881816864014,232.8921504020691,453.5440148115158,0.9999947547912598,227.48361551761627,448.54410433769226,1.0,231.1338551044464,443.9739918708801,0.9999831914901733
3057,238.5397925376892,453.97500872612,0.999910831451416,233.2397427558899,453.0886974334717,0.9999942779541016,227.6711461544037,448.7847578525543,1.0,230.71764874458313,444.3636064529419,0.9999806880950928
3058,238.12807273864746,454.03517174720764,0.9998890161514282,233.11699056625366,453.3169701099396,0.9999958276748657,228.07170554995537,448.6862165927887,1.0,230.55323195457458,444.1369466781616,0.9999667406082153
3059,238.56148099899292,453.8158881664276,0.9998358488082886,232.89146280288696,453.1717572212219,0.9999916553497314,228.28644108772278,448.4720594882965,1.0,231.11260342597961,443.96331119537354,0.9999865293502808
3060,238.5583529472351,453.6681944131851,0.999890923500061,233.06000757217407,453.4648987054825,0.9999935626983643,228.05715160816908,448.7028012275696,1.0,229.8220318555832,443.5552005767822,0.9999905824661255
3061,238.0799798965454,454.4897565841675,0.9998433589935303,232.90408754348755,454.7072603702545,0.9999929666519165,228.21697545051575,449.61965107917786,1.0,230.3239347934723,444.7669105529785,0.999984860420227
3062,237.81752061843872,454.55479979515076,0.9998476505279541,233.03477573394775,454.10952281951904,0.9999922513961792,227.7926724255085,449.227831363678,1.0,230.13716173171997,444.05943393707275,0.9999868869781494
3063,237.96194553375244,454.1163580417633,0.9998674392700195,233.15085887908936,453.8052432537079,0.9999922513961792,228.10295712947845,449.2385778427124,1.0,230.1263792514801,444.1655378341675,0.9999856948852539
3064,238.05574560165405,454.0908827781677,0.9999028444290161,232.54445838928223,454.23179388046265,0.9999942779541016,227.7465978562832,449.70181488990784,1.0,230.1195192337036,444.72626399993896,0.9999834299087524
3065,238.12841129302979,453.89163410663605,0.9998650550842285,232.10607242584229,454.5020053386688,0.9999961853027344,227.4076863527298,450.0434898138046,1.0,229.93277978897095,444.7583599090576,0.9999731779098511
3066,237.4989414215088,453.94053316116333,0.9998643398284912,232.51535606384277,454.12498235702515,0.9999932050704956,227.52291750907898,449.8552944660187,1.0,230.0465018749237,444.7745180130005,0.9999749660491943
3067,237.60348176956177,453.7592877149582,0.9998248219490051,232.77480936050415,454.2230153083801,0.9999963045120239,228.05385321751237,449.981484413147,1.0,229.7816766500473,443.80809020996094,0.9999682903289795
3068,237.82967042922974,454.2162230014801,0.9998364448547363,232.7829351425171,454.04262614250183,0.9999938011169434,227.86275565624237,449.4217619895935,1.0,230.07452487945557,444.2033452987671,0.9999843835830688
3069,237.96903038024902,454.3823182582855,0.9999300241470337,232.4517641067505,454.2805016040802,0.9999969005584717,228.03984819725156,450.06356477737427,1.0,229.95111286640167,444.42431831359863,0.9999628067016602
3070,237.62851762771606,454.2766251564026,0.9998637437820435,232.51498365402222,454.16543984413147,0.9999971389770508,227.73237684369087,449.89364790916443,1.0,229.02729523181915,444.4474000930786,0.9999762773513794
3071,238.16644287109375,454.43933153152466,0.9998801946640015,232.9057035446167,454.2392315864563,0.9999964237213135,227.89251355826855,449.604300737381,1.0,229.6160489320755,444.12306118011475,0.9999933242797852
3072,237.7298822402954,455.1276865005493,0.9998587369918823,232.59436225891113,454.6342270374298,0.9999959468841553,227.70357716083527,449.6307330131531,1.0,230.43720173835754,443.96121549606323,0.9999904632568359
3073,237.2356481552124,454.9613173007965,0.999830961227417,231.6347999572754,455.4467236995697,0.9999972581863403,226.7863050699234,450.03059804439545,1.0,228.48690193891525,446.3206386566162,0.9999297857284546
3074,237.34468364715576,454.53502225875854,0.9998739957809448,231.20446848869324,454.68314504623413,0.9999964237213135,226.94580137729645,449.743693113327,1.0,228.9870079755783,445.00689220428467,0.999976396560669
3075,237.1860866546631,455.11565232276917,0.9999270439147949,232.12608528137207,454.74341893196106,0.9999963045120239,226.9002034664154,449.56585478782654,1.0,228.33776780962944,445.4280710220337,0.9999758005142212
3076,237.4689531326294,454.8773603439331,0.9999043941497803,232.27548933029175,454.8472056388855,0.9999957084655762,226.87582278251648,449.689400434494,1.0,227.97803662717342,445.0534372329712,0.9999715089797974
3077,236.8961944580078,454.9137215614319,0.9997894167900085,231.72598242759705,454.7397954463959,0.9999936819076538,226.60977113246918,449.7788472175598,1.0,228.4460971057415,444.8589506149292,0.9999790191650391
3078,236.8590269088745,454.7201335430145,0.9998952150344849,231.47479724884033,454.99003195762634,0.9999971389770508,226.9329696893692,449.9540274143219,1.0,229.30063498020172,444.8767967224121,0.9999803304672241
3079,236.84267616271973,454.74814081192017,0.9998231530189514,231.81504249572754,454.58634757995605,0.9999966621398926,226.54607439041138,449.2913522720337,1.0,228.78037589788437,444.33398246765137,0.9999880790710449
3080,237.64362239837646,455.2395658493042,0.9998379945755005,231.97855949401855,453.98984146118164,0.9999969005584717,226.8935239315033,449.6812279224396,1.0,228.87171030044556,444.4402856826782,0.9999749660491943
3081,237.71683835983276,455.1078128814697,0.9998655319213867,231.92954301834106,454.19574332237244,0.999997615814209,226.7174677848816,449.5861210823059,1.0,228.69680190086365,444.36334705352783,0.9999822378158569
3082,237.0874400138855,454.6542663574219,0.9998942613601685,231.61811876296997,454.6873416900635,0.9999972581863403,226.54271364212036,449.91548323631287,1.0,228.61964643001556,444.1836214065552,0.9999865293502808
3083,236.91321277618408,454.6308445930481,0.9999133348464966,232.1454553604126,454.4470593929291,0.9999969005584717,226.9412829875946,449.4663450717926,1.0,228.98332178592682,444.11504077911377,0.9999918937683105
3084,237.53706789016724,454.6496865749359,0.9999233484268188,232.21279573440552,453.91516041755676,0.999996542930603,226.9717367887497,449.637371301651,1.0,228.66873508691788,443.9228882789612,0.9999909400939941
3085,237.69260787963867,454.88552379608154,0.999896764755249,232.13577699661255,454.52878189086914,0.9999969005584717,227.05578619241714,449.4499490261078,1.0,228.16129755973816,444.9358072280884,0.9999902248382568
3086,237.57641077041626,455.147340297699,0.9998757839202881,232.1677212715149,454.5032687187195,0.9999974966049194,226.87630772590637,449.7490859031677,1.0,228.5160312652588,444.2510747909546,0.999991774559021
3087,237.11153936386108,455.213267326355,0.9999228715896606,232.1576156616211,454.5016632080078,0.9999977350234985,226.9687796831131,449.7918908596039,1.0,228.67656779289246,444.4637842178345,0.9999879598617554
3088,237.13920068740845,455.37839818000793,0.9999364614486694,232.67874765396118,454.4941442012787,0.9999973773956299,226.68910801410675,449.6702356338501,1.0,228.08192007243633,444.16609954833984,0.9999866485595703
3089,236.94465732574463,454.8855519294739,0.9999314546585083,232.3366551399231,454.91014218330383,0.9999973773956299,226.51921999454498,449.5829186439514,1.0,228.14624813199043,444.1324768066406,0.9999881982803345
3090,237.22805070877075,454.9500584602356,0.9999046325683594,232.43064308166504,454.5579869747162,0.9999978542327881,227.0339151620865,449.7699136734009,1.0,228.4556224644184,443.8921046257019,0.9999850988388062
3091,236.88822317123413,455.07061982154846,0.9998124241828918,232.00266361236572,454.7713842391968,0.9999964237213135,227.24854230880737,450.02956759929657,1.0,229.15139770507812,443.8989267349243,0.9999899864196777
3092,236.9055690765381,454.75790786743164,0.9998588562011719,232.17251682281494,454.74300360679626,0.9999974966049194,227.12945395708084,449.6736204624176,1.0,228.55448871850967,444.3449993133545,0.9999856948852539
3093,236.58706617355347,454.84866213798523,0.9999185800552368,232.4526333808899,454.71922039985657,0.9999964237213135,227.13662534952164,449.82311749458313,1.0,228.53353917598724,444.6336135864258,0.9999802112579346
3094,237.11099863052368,454.4427242279053,0.9999035596847534,232.49559593200684,454.87585186958313,0.9999959468841553,226.82657372951508,449.9993152618408,1.0,228.53585249185562,444.4850673675537,0.9999803304672241
3095,237.72685194015503,454.8124351501465,0.999815046787262,231.48744249343872,454.56027126312256,0.9999971389770508,226.75332641601562,450.489528298378,1.0,228.84642201662064,444.3221378326416,0.9999861717224121
3096,237.0673689842224,455.0204691886902,0.9997712969779968,231.6250741481781,454.90509152412415,0.9999964237213135,226.75921082496643,450.3859201669693,1.0,228.53076267242432,443.9270453453064,0.9999916553497314
